transaction_id,account_age_days,credit_score_band,kyc_level,avg_monthly_spend,transaction_amount,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,is_weekend,payment_channel_card,payment_channel_upi,payment_channel_wallet,device_type_mobile,device_type_tablet
150837,601,4,3,1943.196364,4429.455241,0,0.294485,0,0,1,16.695531,4364.682029,0,0.0,1.0,0.0,1.0,0.0
352413,502,3,3,3272.801578,2009.740248,0,0.27768,2,3,0,54.134746,1900.646862,0,1.0,0.0,0.0,1.0,0.0
222647,1283,4,2,3018.361852,1569.849138,1,0.297692,3,8,0,5.019861,1469.237076,0,1.0,0.0,0.0,1.0,0.0
219427,303,3,3,3065.24484,831.310296,0,0.367271,1,6,0,29.952168,729.135468,0,1.0,0.0,0.0,0.0,0.0
149682,160,5,2,5803.318116,652.397773,0,0.165674,0,3,0,51.200518,458.953836,0,0.0,0.0,0.0,1.0,0.0
388237,757,2,1,5046.835212,1776.890955,0,0.218409,1,1,0,25.728714,1608.663114,0,1.0,0.0,0.0,1.0,0.0
266699,528,4,1,2974.31513,4902.365994,1,0.362901,1,2,0,45.183959,4803.222156,0,1.0,0.0,0.0,1.0,0.0
214297,1943,3,1,3144.243899,1211.842221,0,0.174022,3,9,0,80.326208,1107.034091,0,1.0,0.0,0.0,1.0,0.0
51705,773,4,3,5540.6415,1049.493525,0,0.121371,0,3,2,72.794357,864.805475,0,0.0,1.0,0.0,1.0,0.0
41878,835,5,1,4256.275162,377.106528,0,0.437707,1,3,0,22.473409,235.230689,1,1.0,0.0,0.0,1.0,0.0
305877,1822,5,1,4188.50201,2351.173484,0,0.249452,1,2,0,79.477535,2211.55675,0,0.0,0.0,1.0,1.0,0.0
313649,1142,4,2,9248.598202,2079.669772,0,0.620412,0,2,0,61.154752,1771.383165,1,0.0,1.0,0.0,0.0,0.0
52493,1199,4,2,2891.438608,818.54256,0,0.051739,1,5,0,65.438382,722.161273,1,1.0,0.0,0.0,1.0,0.0
358805,435,3,1,4527.658601,4680.574947,0,0.177357,3,3,0,61.433599,4529.652994,0,1.0,0.0,0.0,1.0,0.0
494,1287,5,2,5480.310127,1366.966134,1,0.352304,2,1,1,48.816326,1184.28913,1,0.0,0.0,0.0,0.0,1.0
181687,1858,4,1,5402.989185,102.635594,0,0.48919,1,1,1,29.351928,-77.464046,0,1.0,0.0,0.0,0.0,1.0
109560,412,2,2,1379.742852,338.740037,0,0.161378,2,1,0,55.736178,292.748608,1,0.0,0.0,0.0,0.0,1.0
210024,1053,2,2,9054.157461,520.340584,0,0.166829,0,3,1,11.984338,218.535336,0,0.0,1.0,0.0,1.0,0.0
249647,389,2,3,6832.707965,1983.980598,1,0.541312,1,4,1,8.619711,1756.223666,1,0.0,1.0,0.0,1.0,0.0
111197,1305,4,2,4249.160074,1291.607674,0,0.162624,3,0,0,22.967739,1149.969005,0,0.0,0.0,1.0,0.0,0.0
318742,1410,2,1,7684.564303,2156.750906,0,0.25241,1,8,0,87.309885,1900.598763,0,0.0,1.0,0.0,1.0,0.0
345847,1800,3,3,4721.945667,6675.890849,0,0.214202,0,5,1,78.27437,6518.49266,1,1.0,0.0,0.0,0.0,0.0
330078,1088,2,1,5638.804024,458.783246,0,0.100799,1,4,0,27.919239,270.823112,0,0.0,1.0,0.0,0.0,1.0
345202,1015,3,1,3181.896995,3292.757934,0,0.193733,1,2,1,40.257688,3186.694701,0,0.0,1.0,0.0,0.0,0.0
219562,419,4,3,2797.063178,3170.692899,0,0.69692,2,4,2,54.303523,3077.45746,0,1.0,0.0,0.0,0.0,0.0
330250,1277,3,1,2839.956009,5785.793375,0,0.377509,0,2,0,33.989513,5691.128175,0,0.0,1.0,0.0,0.0,1.0
322316,979,5,1,965.79235,4442.192886,0,0.154884,0,3,0,28.614695,4409.999807,0,1.0,0.0,0.0,1.0,0.0
184544,949,2,3,9901.653299,3786.892641,0,0.269994,0,5,1,34.993919,3456.837531,0,0.0,0.0,1.0,0.0,0.0
30366,782,2,1,5435.526715,2532.532733,0,0.203832,2,4,0,99.881162,2351.34851,1,1.0,0.0,0.0,1.0,0.0
49272,1516,1,2,4213.067174,3875.706237,0,0.111398,0,3,2,42.017098,3735.270665,0,0.0,1.0,0.0,1.0,0.0
35794,1272,2,2,5375.439901,3958.76758,0,0.519909,3,1,0,3.902281,3779.58625,1,1.0,0.0,0.0,0.0,0.0
197258,731,4,1,2917.25492,1084.020747,0,0.043296,0,3,0,55.285915,986.778917,1,0.0,0.0,1.0,1.0,0.0
61210,1510,3,1,3006.399076,868.897868,0,0.1794,2,1,0,44.017622,768.684566,1,1.0,0.0,0.0,0.0,0.0
219839,590,5,2,9187.084995,639.120704,0,0.336961,1,2,0,136.463463,332.884538,0,0.0,0.0,0.0,1.0,0.0
93290,1054,5,2,3529.617009,6645.805463,0,0.325333,2,1,0,43.480292,6528.151563,0,1.0,0.0,0.0,0.0,0.0
342762,635,5,3,4493.435388,571.633412,0,0.431036,0,2,0,6.056514,421.852232,0,1.0,0.0,0.0,1.0,0.0
10367,1370,3,2,7325.079005,1863.418044,0,0.025108,2,4,0,33.013906,1619.248744,0,1.0,0.0,0.0,1.0,0.0
204454,1953,4,2,3877.400426,2568.473839,0,0.243743,1,1,1,21.930694,2439.227158,0,1.0,0.0,0.0,0.0,0.0
243292,558,5,3,428.536288,7703.263977,0,0.121033,1,2,0,28.651932,7688.979434,1,1.0,0.0,0.0,1.0,0.0
331242,459,4,3,1936.559996,4037.835646,0,0.19647,1,4,0,26.475735,3973.283647,0,1.0,0.0,0.0,1.0,0.0
381224,113,5,2,977.306751,3334.435611,0,0.276509,0,2,0,56.335193,3301.85872,0,0.0,1.0,0.0,1.0,0.0
326722,1410,2,2,1866.635431,4870.613202,0,0.022901,1,2,2,13.166131,4808.392021,0,1.0,0.0,0.0,1.0,0.0
171770,1826,4,2,6917.711516,1634.762973,0,0.20988,1,1,1,22.022048,1404.172589,0,1.0,0.0,0.0,1.0,0.0
76316,743,2,2,1323.512731,1209.99886,0,0.324577,0,5,1,89.386779,1165.881769,0,0.0,0.0,1.0,1.0,0.0
172202,1798,4,3,3041.799254,2305.4468,0,0.504549,0,4,0,92.805702,2204.053492,0,0.0,0.0,1.0,1.0,0.0
101799,1466,1,2,3040.77793,3561.471379,0,0.106937,2,4,0,48.972118,3460.112115,0,1.0,0.0,0.0,0.0,1.0
333876,1056,1,2,2699.945578,4639.782713,0,0.287162,0,6,0,19.98919,4549.784527,0,1.0,0.0,0.0,1.0,0.0
38760,1926,2,3,1035.767361,4220.994483,0,0.297525,3,3,0,55.182158,4186.468904,0,1.0,0.0,0.0,0.0,0.0
137285,1094,2,3,11632.112827,992.056397,0,0.137238,1,4,0,2.954477,604.319303,0,1.0,0.0,0.0,1.0,0.0
259012,1484,5,1,4776.940759,5370.738922,0,0.171176,0,5,1,73.001566,5211.507563,1,1.0,0.0,0.0,1.0,0.0
46661,37,3,3,6990.136151,169.672752,0,0.331388,2,2,1,37.041276,-63.331786,0,1.0,0.0,0.0,1.0,0.0
215441,42,3,1,3902.218606,3748.619039,0,0.44322,0,1,2,52.699215,3618.545086,0,1.0,0.0,0.0,1.0,0.0
97626,1849,1,2,7094.939626,5551.55887,0,0.064588,0,5,0,29.670611,5315.060882,0,1.0,0.0,0.0,0.0,0.0
140956,358,5,2,3504.591558,2277.984694,0,0.204924,2,4,0,27.791715,2161.164975,0,1.0,0.0,0.0,1.0,0.0
233948,876,5,3,7510.631823,341.715721,0,0.030737,3,3,1,20.608288,91.361327,1,1.0,0.0,0.0,0.0,1.0
215964,1248,2,3,2119.461053,5339.979538,0,0.082522,2,2,1,11.03831,5269.330837,1,0.0,0.0,1.0,1.0,0.0
50112,1592,3,2,5732.527394,1916.747263,0,0.171647,2,2,0,38.060791,1725.663017,0,0.0,1.0,0.0,0.0,0.0
232686,128,4,1,3188.550883,1652.539433,0,0.076843,1,0,1,2.569732,1546.254404,0,0.0,1.0,0.0,1.0,0.0
204905,1212,5,2,4248.743663,1152.671196,0,0.42458,0,4,0,28.670652,1011.046407,1,0.0,0.0,0.0,0.0,1.0
68077,436,1,1,4933.478206,2005.363748,0,0.456802,2,6,0,154.625694,1840.914474,1,0.0,1.0,0.0,1.0,0.0
348196,1401,1,2,1253.239686,450.753594,0,0.436239,2,3,0,46.63181,408.978937,1,1.0,0.0,0.0,1.0,0.0
278687,1429,3,2,8503.377575,1001.624655,0,0.29288,1,3,0,19.726497,718.178736,0,1.0,0.0,0.0,1.0,0.0
29372,254,4,2,3026.511841,2409.260983,0,0.113661,1,6,3,51.433461,2308.377255,0,1.0,0.0,0.0,1.0,0.0
321039,1917,4,2,985.243588,3200.782497,0,0.097248,0,3,1,50.139497,3167.941045,0,0.0,0.0,0.0,0.0,0.0
286208,491,4,1,7360.821082,1681.818717,0,0.072399,2,6,0,50.610332,1436.458014,0,0.0,1.0,0.0,0.0,0.0
7031,846,1,1,5811.750995,956.261389,0,0.134195,1,3,0,78.77139,762.536356,1,0.0,0.0,1.0,0.0,0.0
307572,1467,1,3,2992.714056,1765.410211,0,0.015335,0,1,0,20.198205,1665.653075,0,1.0,0.0,0.0,1.0,0.0
71577,1819,2,2,5647.527631,2691.4789,0,0.327609,0,3,0,67.208804,2503.227979,0,1.0,0.0,0.0,1.0,0.0
363670,1438,1,3,1805.754289,1994.506601,1,0.188775,1,4,0,13.521692,1934.314791,0,1.0,0.0,0.0,1.0,0.0
74111,690,1,1,2769.963576,842.356226,0,0.120504,2,4,0,11.089774,750.024107,1,1.0,0.0,0.0,0.0,0.0
111852,471,1,3,2936.104668,1423.268291,1,0.164159,2,1,0,13.972822,1325.398135,0,1.0,0.0,0.0,0.0,0.0
218488,1346,4,1,4616.190417,3458.146284,0,0.122948,0,6,0,2.452142,3304.27327,0,0.0,1.0,0.0,0.0,0.0
259242,427,3,3,12429.636031,357.82284,0,0.226113,3,4,0,15.53753,-56.498361,1,1.0,0.0,0.0,0.0,0.0
206811,1475,4,1,5825.711754,1179.896327,0,0.112686,3,7,1,6.475678,985.705935,0,0.0,1.0,0.0,1.0,0.0
150337,588,2,1,2044.927017,326.178465,0,0.383881,1,3,0,83.735807,258.014231,0,1.0,0.0,0.0,1.0,0.0
77621,230,1,1,2570.549113,2115.253338,0,0.670914,0,1,0,60.229022,2029.568368,0,1.0,0.0,0.0,1.0,0.0
361887,322,4,1,1057.704344,2913.837955,0,0.219546,2,3,0,17.270594,2878.581144,0,1.0,0.0,0.0,1.0,0.0
82366,1941,2,2,11248.756101,1262.898163,0,0.092237,2,5,0,62.521805,887.939627,0,0.0,1.0,0.0,1.0,0.0
226192,49,4,3,1707.227444,924.249005,0,0.313354,0,3,0,2.222018,867.341424,0,0.0,0.0,0.0,0.0,1.0
209440,1202,5,1,808.237556,2789.911438,0,0.526673,1,3,0,12.122031,2762.970186,0,1.0,0.0,0.0,1.0,0.0
233672,1513,3,1,1901.74037,1144.694866,0,0.274708,1,7,0,3.234533,1081.30352,0,1.0,0.0,0.0,1.0,0.0
60848,1062,5,3,2010.827174,907.657687,0,0.012469,2,0,0,22.847729,840.630115,0,1.0,0.0,0.0,1.0,0.0
296021,615,2,3,7067.753642,1434.908188,0,0.278017,2,2,0,53.214866,1199.3164,0,0.0,0.0,1.0,1.0,0.0
243662,654,2,1,3360.873871,170.280912,0,0.229423,2,4,0,81.024062,58.251783,0,0.0,0.0,1.0,1.0,0.0
193771,1015,3,3,1420.961501,1886.330691,0,0.184777,0,5,2,45.716045,1838.965308,1,0.0,0.0,0.0,0.0,0.0
139496,1948,2,3,8351.489774,4131.483852,0,0.1936,0,3,0,46.199662,3853.10086,0,0.0,1.0,0.0,1.0,0.0
293314,42,3,2,11870.559267,1232.488098,0,0.155567,0,0,0,26.909472,836.802789,0,0.0,0.0,0.0,1.0,0.0
137608,1908,4,1,3105.229035,2408.314105,1,0.110222,1,2,1,7.224975,2304.80647,0,1.0,0.0,0.0,1.0,0.0
285520,437,5,3,2274.082307,3146.077267,0,0.130427,2,4,2,62.325296,3070.274523,0,1.0,0.0,0.0,0.0,0.0
337917,1129,3,1,2310.774144,2309.153535,0,0.292805,2,4,0,50.821801,2232.127731,1,1.0,0.0,0.0,1.0,0.0
306376,1264,5,2,3440.465838,1658.861274,0,0.138327,0,5,0,11.719081,1544.179079,0,1.0,0.0,0.0,0.0,0.0
90053,468,1,3,4374.76264,5593.678529,0,0.572071,1,4,0,38.845774,5447.853108,0,1.0,0.0,0.0,1.0,0.0
124964,131,2,2,411.879648,982.615884,0,0.129284,1,3,1,11.716312,968.886563,1,0.0,1.0,0.0,0.0,0.0
354191,643,3,1,3038.344123,1004.269511,0,0.444043,0,3,0,23.777099,902.991374,0,0.0,0.0,1.0,1.0,0.0
49765,1062,2,3,4623.860586,1876.825454,0,0.155383,2,3,0,3.844852,1722.696768,1,1.0,0.0,0.0,1.0,0.0
312485,1519,4,1,6592.801575,6686.523719,0,0.342714,0,5,0,76.178142,6466.763666,0,0.0,0.0,0.0,1.0,0.0
258902,1466,4,3,3664.848738,4640.786925,0,0.235559,0,3,0,67.663742,4518.625301,0,1.0,0.0,0.0,1.0,0.0
171559,299,4,2,4702.162801,1476.139365,0,0.134664,2,0,1,51.502229,1319.400605,1,1.0,0.0,0.0,0.0,0.0
342650,1093,2,1,1885.03238,2073.658694,0,0.606217,0,1,0,10.452113,2010.824281,0,1.0,0.0,0.0,1.0,0.0
72667,1846,1,2,13020.059255,792.054859,0,0.506895,0,3,0,0.031245,358.052884,0,1.0,0.0,0.0,1.0,0.0
3087,792,1,3,4079.557372,4341.71758,0,0.367106,0,3,0,8.749768,4205.732335,0,0.0,1.0,0.0,0.0,0.0
256902,1962,1,2,4300.250535,287.965099,0,0.055152,2,4,0,21.421301,144.623414,1,1.0,0.0,0.0,1.0,0.0
221188,1410,5,1,7405.626816,1436.259912,0,0.269802,3,3,0,9.519059,1189.405685,0,1.0,0.0,0.0,1.0,0.0
390322,1107,4,3,6282.391884,944.435387,0,0.284272,2,2,0,2.501413,735.022324,0,0.0,1.0,0.0,1.0,0.0
48879,1891,1,3,5790.720514,2085.72402,1,0.303025,1,6,0,32.658566,1892.700003,0,0.0,1.0,0.0,1.0,0.0
287050,390,4,3,4682.344949,2954.512482,0,0.489363,1,4,0,30.071537,2798.434317,0,0.0,0.0,0.0,0.0,0.0
178088,155,3,1,5263.572389,3553.332428,0,0.354122,0,2,1,56.143946,3377.880015,0,0.0,0.0,1.0,1.0,0.0
28456,1303,3,3,2992.579572,1113.627328,0,0.18609,3,5,0,71.310392,1013.874676,0,0.0,0.0,1.0,1.0,0.0
137048,391,5,2,2167.878362,1959.564368,0,0.239843,0,3,0,22.518653,1887.301756,1,0.0,1.0,0.0,1.0,0.0
24067,1130,1,1,2388.66541,2462.129601,0,0.329472,1,5,0,90.217913,2382.507421,0,1.0,0.0,0.0,1.0,0.0
165226,408,1,3,2614.774055,852.497014,0,0.251579,2,2,0,47.050335,765.337878,1,0.0,0.0,1.0,0.0,0.0
100389,961,2,1,881.458,2609.541691,0,0.243902,1,2,1,6.977647,2580.159757,1,1.0,0.0,0.0,0.0,0.0
384409,785,2,2,8245.453375,5381.922056,0,0.055398,4,2,1,32.857153,5107.07361,0,1.0,0.0,0.0,1.0,0.0
19518,856,2,2,5407.49609,1861.387094,0,0.235182,1,1,0,46.189099,1681.137224,0,0.0,0.0,1.0,1.0,0.0
127692,1217,2,1,6378.861354,2875.025377,0,0.593137,1,5,0,4.329689,2662.396665,1,0.0,1.0,0.0,1.0,0.0
138827,192,5,3,3443.880317,4689.455688,0,0.425638,1,1,1,65.68399,4574.659677,0,1.0,0.0,0.0,1.0,0.0
16826,1255,3,3,9779.485789,4089.171798,0,0.219672,1,2,0,29.374053,3763.188939,0,1.0,0.0,0.0,1.0,0.0
224754,1413,5,1,4834.165964,7575.75936,0,0.450328,2,2,0,6.238768,7414.620495,1,1.0,0.0,0.0,1.0,0.0
152960,443,4,3,7127.240184,4187.76838,0,0.312491,1,8,0,17.524649,3950.193707,0,1.0,0.0,0.0,1.0,0.0
235429,1225,2,3,3455.593883,1127.472067,0,0.340507,0,4,0,75.204239,1012.285604,0,1.0,0.0,0.0,1.0,0.0
316484,1584,4,2,3512.750827,3410.860236,0,0.12898,0,8,0,103.115538,3293.768542,0,1.0,0.0,0.0,0.0,0.0
105552,1346,5,2,7722.0313,3326.336058,0,0.561425,0,4,0,50.980845,3068.935015,0,1.0,0.0,0.0,1.0,0.0
111208,1155,5,2,5832.997437,1696.006721,0,0.391503,0,5,0,2.950059,1501.573473,1,0.0,0.0,1.0,0.0,0.0
180799,1799,4,2,4388.015985,1693.08699,0,0.164823,2,2,0,44.528089,1546.819791,0,1.0,0.0,0.0,1.0,0.0
34151,100,1,3,5447.297231,2204.187692,0,0.408018,0,2,0,31.372113,2022.611117,1,0.0,0.0,1.0,1.0,0.0
240780,956,5,2,3181.67999,3701.251963,0,0.330315,0,0,0,10.98315,3595.195964,1,0.0,1.0,0.0,0.0,0.0
228311,1696,3,2,6461.154865,581.113909,0,0.217762,1,2,0,17.638514,365.74208,1,1.0,0.0,0.0,0.0,0.0
236899,150,4,1,2058.450646,2895.137042,0,0.164883,1,5,0,13.942259,2826.522021,0,1.0,0.0,0.0,0.0,0.0
242991,1006,2,2,4450.560455,2148.080998,0,0.294302,1,5,0,60.483799,1999.728982,1,0.0,1.0,0.0,1.0,0.0
267620,594,5,1,3909.519261,7217.983008,1,0.564307,0,4,1,18.705229,7087.665699,1,0.0,0.0,1.0,1.0,0.0
299755,230,1,1,2570.549113,1286.418149,0,0.139971,1,6,0,44.335638,1200.733179,1,1.0,0.0,0.0,0.0,0.0
112836,826,2,2,2545.65562,712.515455,0,0.10942,0,1,0,9.049858,627.660268,0,1.0,0.0,0.0,0.0,0.0
265590,994,4,2,3329.510268,2698.731467,0,0.418827,1,3,0,21.145999,2587.747791,0,0.0,1.0,0.0,1.0,0.0
395332,1617,4,1,4686.198549,4153.557608,0,0.292919,2,2,0,0.717323,3997.35099,0,1.0,0.0,0.0,0.0,1.0
297656,1797,5,1,8217.673366,4770.754289,0,0.117042,1,0,1,1.626079,4496.831843,0,0.0,0.0,0.0,1.0,0.0
125843,574,4,3,2293.628399,1856.011895,0,0.329334,2,4,0,18.653628,1779.557615,0,1.0,0.0,0.0,1.0,0.0
118763,1783,5,2,6969.763111,7675.896356,0,0.414711,1,3,1,16.910555,7443.570919,0,0.0,0.0,0.0,0.0,0.0
156815,1578,4,2,5048.780716,5908.449472,0,0.393306,0,3,0,6.171033,5740.156781,0,1.0,0.0,0.0,1.0,0.0
174937,1453,2,3,12388.246351,1547.428196,0,0.188945,0,2,0,78.633408,1134.486651,1,1.0,0.0,0.0,1.0,0.0
347361,1852,5,3,1613.033141,380.951571,0,0.111788,0,3,0,48.489539,327.1838,1,1.0,0.0,0.0,1.0,0.0
379692,1592,5,3,4446.011356,1277.824102,0,0.054784,1,3,0,1.595041,1129.623723,0,0.0,1.0,0.0,1.0,0.0
242875,1946,4,2,8234.658731,1136.944802,0,0.181752,1,2,0,30.20188,862.456177,0,1.0,0.0,0.0,0.0,0.0
219226,1437,5,1,4493.868574,1423.665073,0,0.053996,1,3,0,81.219104,1273.869454,0,0.0,1.0,0.0,0.0,1.0
157273,700,4,2,2372.347267,5012.676673,0,0.102963,2,4,1,36.932797,4933.59843,0,1.0,0.0,0.0,1.0,0.0
253373,768,2,1,1648.31376,3748.624986,0,0.369565,1,2,0,34.945313,3693.681194,0,0.0,1.0,0.0,1.0,0.0
188407,223,3,2,3172.985787,1539.360839,0,0.340906,1,1,1,61.089939,1433.594646,0,0.0,1.0,0.0,1.0,0.0
390737,494,3,2,11718.874558,3241.660992,0,0.287195,0,3,0,14.251484,2851.03184,0,1.0,0.0,0.0,1.0,0.0
364111,1379,1,3,5299.085673,822.906316,0,0.131765,1,2,0,14.449245,646.270127,1,1.0,0.0,0.0,1.0,0.0
302964,1801,5,2,1927.673723,710.541994,0,0.249504,0,0,0,5.378132,646.286204,1,1.0,0.0,0.0,0.0,0.0
143243,149,3,1,712.470397,916.050161,0,0.106337,1,2,0,58.895813,892.301147,0,0.0,1.0,0.0,1.0,0.0
153405,438,2,2,9165.141843,1529.538505,0,0.432265,0,8,1,30.849651,1224.033776,0,0.0,1.0,0.0,1.0,0.0
247599,1190,4,2,11505.86414,2901.78085,1,0.285558,2,4,0,37.586162,2518.252045,1,1.0,0.0,0.0,0.0,0.0
314712,865,5,3,2489.415041,4928.024882,0,0.289884,0,4,0,27.94459,4845.044381,0,1.0,0.0,0.0,1.0,0.0
75192,529,2,3,13352.254802,4256.802783,0,0.386208,2,5,0,17.140718,3811.727623,0,0.0,1.0,0.0,0.0,0.0
155199,1625,1,2,7227.653283,3083.504337,0,0.118521,2,6,0,12.551386,2842.582561,0,0.0,0.0,1.0,0.0,0.0
37032,586,2,1,4902.573912,1896.789623,0,0.057638,0,4,0,9.545389,1733.370493,1,0.0,0.0,0.0,0.0,0.0
156872,1046,5,2,9874.158723,1023.13161,0,0.237815,0,3,1,32.96733,693.992986,0,1.0,0.0,0.0,1.0,0.0
255452,1906,1,3,4450.756099,483.116882,0,0.351794,0,3,0,38.40733,334.758346,0,1.0,0.0,0.0,1.0,0.0
368358,1483,5,3,1331.792166,3765.988305,0,0.121079,0,0,0,16.231601,3721.595233,0,0.0,1.0,0.0,1.0,0.0
391370,943,2,1,1378.838035,2756.917417,0,0.2649,3,3,0,12.674991,2710.956149,1,1.0,0.0,0.0,0.0,1.0
284709,577,5,3,1066.706137,1446.159227,0,0.185271,1,7,1,15.127392,1410.602355,0,1.0,0.0,0.0,0.0,0.0
78993,652,3,2,5472.958296,1336.556536,0,0.084846,0,6,0,85.291358,1154.124593,0,1.0,0.0,0.0,1.0,0.0
4775,435,3,1,4527.658601,1925.622863,1,0.63389,2,4,0,51.423073,1774.700909,1,0.0,0.0,1.0,1.0,0.0
107760,1237,3,1,10788.073917,1419.376133,1,0.183534,3,4,0,1.812199,1059.773669,0,1.0,0.0,0.0,1.0,0.0
18012,1094,4,2,1349.693128,188.037056,0,0.189605,1,2,1,36.24592,143.047286,0,0.0,0.0,1.0,1.0,0.0
140854,1337,5,1,6034.143355,1434.727927,0,0.291424,0,1,0,31.64588,1233.589816,0,0.0,0.0,0.0,1.0,0.0
338158,994,2,3,7395.519316,3905.720391,0,0.17885,0,4,1,6.366671,3659.203081,0,0.0,1.0,0.0,1.0,0.0
343763,295,1,1,1649.526485,227.360285,0,0.105234,0,4,0,16.423554,172.376069,0,1.0,0.0,0.0,1.0,0.0
13942,240,2,1,4485.997624,1112.560567,0,0.201894,0,2,0,2.741332,963.027312,0,0.0,0.0,1.0,1.0,0.0
310960,202,5,1,4802.984307,3723.266525,0,0.272027,0,2,1,59.404466,3563.167048,1,1.0,0.0,0.0,0.0,1.0
233587,1346,1,2,2224.549874,856.277253,0,0.30716,1,6,0,20.271121,782.125591,0,1.0,0.0,0.0,1.0,0.0
191009,1008,2,1,15014.11684,1635.273338,0,0.695016,0,2,0,23.246602,1134.802776,0,0.0,1.0,0.0,0.0,0.0
282208,1367,2,2,4692.088071,261.545433,0,0.459555,2,5,0,33.454716,105.142497,1,0.0,1.0,0.0,0.0,0.0
362779,1888,3,1,3942.891094,2643.530326,0,0.407511,0,5,1,0.917881,2512.100623,0,1.0,0.0,0.0,1.0,0.0
229240,1819,2,3,6808.54369,2077.608102,1,0.327572,1,5,0,9.397081,1850.656646,0,1.0,0.0,0.0,0.0,0.0
243598,829,2,2,2524.056819,712.549116,0,0.042698,2,3,0,22.586744,628.413888,0,1.0,0.0,0.0,0.0,0.0
180383,1491,4,1,6233.269119,1169.616973,0,0.086484,2,4,2,5.50235,961.841336,1,1.0,0.0,0.0,1.0,0.0
398603,1386,5,2,8536.850607,544.267609,0,0.153957,1,2,0,67.451296,259.705923,0,0.0,0.0,0.0,1.0,0.0
12931,1957,3,1,4734.420381,1574.314336,0,0.28893,0,3,2,24.999719,1416.500323,1,0.0,0.0,0.0,1.0,0.0
393495,1472,3,2,8326.953312,1933.678108,0,0.400413,4,2,1,26.77835,1656.112997,0,1.0,0.0,0.0,1.0,0.0
204135,1779,5,3,4133.473916,1238.017242,0,0.181859,0,2,0,32.30637,1100.234778,1,0.0,0.0,1.0,1.0,0.0
224631,934,5,1,3217.235978,1441.685848,0,0.337461,1,6,0,6.567457,1334.444648,1,0.0,1.0,0.0,1.0,0.0
88257,34,3,3,2406.0164,1816.472129,0,0.495439,1,7,0,97.804475,1736.271582,0,0.0,1.0,0.0,0.0,0.0
247188,496,5,2,6857.471032,2285.96658,0,0.158899,1,5,0,70.614379,2057.384212,0,1.0,0.0,0.0,0.0,1.0
316514,795,1,2,3402.105573,921.142212,0,0.138854,2,5,0,10.978844,807.738693,1,1.0,0.0,0.0,1.0,0.0
368256,989,3,1,5127.802521,1117.705931,0,0.396409,0,4,0,31.269233,946.77918,0,0.0,1.0,0.0,0.0,0.0
4310,1342,4,3,1771.101555,911.634602,0,0.411013,5,9,1,54.625091,852.597884,0,0.0,1.0,0.0,1.0,0.0
104535,1409,5,2,3871.02495,3131.133767,0,0.150957,1,3,0,101.329455,3002.099602,0,1.0,0.0,0.0,1.0,0.0
95421,1186,3,3,5758.505809,2791.781206,0,0.257921,1,2,0,5.49244,2599.831013,1,0.0,0.0,1.0,1.0,0.0
379592,642,3,2,5932.116262,2169.527903,1,0.238479,0,1,2,120.38051,1971.790694,0,1.0,0.0,0.0,1.0,0.0
243120,1070,2,1,5947.244027,4045.801218,0,0.468271,0,7,0,38.921286,3847.55975,0,1.0,0.0,0.0,1.0,0.0
185693,775,4,3,4044.887452,610.527802,0,0.138435,2,5,1,10.644325,475.69822,1,1.0,0.0,0.0,1.0,0.0
15267,1881,2,1,8307.800466,1232.689573,0,0.198609,2,2,0,40.040209,955.762891,1,0.0,1.0,0.0,0.0,0.0
254414,1678,3,3,3847.84392,2060.928621,0,0.216338,0,3,0,25.727372,1932.667157,0,1.0,0.0,0.0,0.0,0.0
208037,1369,5,1,3403.606211,1406.871621,0,0.327215,2,4,0,20.179871,1293.41808,0,1.0,0.0,0.0,1.0,0.0
81669,1800,3,3,4721.945667,3469.552335,0,0.409963,2,2,0,82.250045,3312.154146,1,0.0,1.0,0.0,1.0,0.0
66465,1819,3,1,1866.271331,1171.293721,0,0.352544,3,4,0,9.123376,1109.084676,1,1.0,0.0,0.0,0.0,0.0
131749,818,5,1,3595.972581,1707.47943,0,0.425063,0,1,0,6.724522,1587.613677,0,1.0,0.0,0.0,1.0,0.0
38523,1474,5,1,3868.756749,3466.288599,0,0.258106,0,2,1,27.858221,3337.330041,0,0.0,1.0,0.0,0.0,1.0
82951,328,4,3,4821.315294,1584.528273,0,0.199053,0,2,1,71.128347,1423.817763,0,0.0,1.0,0.0,0.0,0.0
24625,948,5,3,1731.289315,146.883407,0,0.430445,1,1,1,15.526279,89.173763,1,1.0,0.0,0.0,1.0,0.0
202526,1603,2,3,3547.466993,1795.919594,0,0.540193,0,4,0,47.485193,1677.670694,0,1.0,0.0,0.0,1.0,0.0
364224,333,3,1,8663.561715,3506.60856,0,0.449514,1,1,1,15.916061,3217.82317,0,1.0,0.0,0.0,1.0,0.0
378088,1856,3,2,10806.946272,3482.745003,0,0.081466,3,2,1,70.939738,3122.513461,0,1.0,0.0,0.0,1.0,0.0
154769,1599,3,2,8513.366032,2192.52763,1,0.174915,4,3,0,12.799875,1908.748762,1,0.0,0.0,1.0,1.0,0.0
186075,1217,3,3,2626.892332,3348.856179,0,0.310931,2,4,0,3.059222,3261.293102,0,0.0,1.0,0.0,1.0,0.0
